module,address,vm_address,name,default,flags,modification_count,track_change,reset,source_mentions,status
qagame,0x2a8088,0x2e3e200,g_teamForceBalance,0,1,0,0,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c;src_2.60/game/g_vote.c,needs-semantic-audit
qagame,0x2a80a4,0x2e46900,g_warmup,60,1,0,1,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c;src_2.60/game/g_referee.c,needs-semantic-audit
qagame,0x2a80c0,0x2e44500,g_doWarmup,0,1,0,1,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a80dc,0x2e42d60,g_nextTimeLimit,0,2048,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_match.c;src_2.60/game/g_team.c,needs-semantic-audit
qagame,0x2a80f8,0x2e3e680,g_currentRound,0,2048,0,0,1,src_2.60/game/g_main.c;src_2.60/game/g_match.c;src_2.60/game/g_team.c,needs-semantic-audit
qagame,0x2a8114,0x2e37060,g_altStopwatchMode,0,1,0,1,1,src_2.60/game/g_config.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8130,0x2e467e0,gamestate,-1,2112,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a814c,0x2e47c20,g_noTeamSwitching,0,1,0,1,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8168,0x2e49de0,g_userTimeLimit,0,0,0,0,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8184,0x2e465a0,g_userAlliedRespawnTime,0,0,0,0,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a81a0,0x2e3a540,g_userAxisRespawnTime,0,0,0,0,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a81bc,0x2e453a0,g_swapteams,0,64,0,0,1,src_2.60/game/g_main.c;src_2.60/game/g_session.c;src_2.60/game/g_svcmds.c,needs-semantic-audit
qagame,0x2a81d8,0x2e4d1a0,g_log,,1,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a81f4,0x2e3ed40,g_logSync,0,1,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8210,0x2e46000,g_logCrash,crash.log,1,0,0,0,,no-literal-source-mention
qagame,0x2a822c,0x2e3a1e0,g_password,,2,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8248,0x2e4b8e0,sv_privatepassword,,256,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8264,0x2e43ae0,g_banIPs,,1,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_svcmds.c,needs-semantic-audit
qagame,0x2a8280,0x2e4d860,g_filterBan,1,1,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a829c,0x2e43420,dedicated,0,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a82b8,0x2e49960,g_speed,320,0,0,1,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a82d4,0x2e4bd60,g_gravity,800,0,0,1,1,src_2.60/game/g_main.c;src_2.60/game/g_spawn.c,needs-semantic-audit
qagame,0x2a82f0,0x2e3d6c0,g_knockback,1000,0,0,1,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a830c,0x2e4a020,g_needpass,0,68,0,1,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8328,0x2e4c660,g_balancedteams,0,68,0,1,0,src_2.60/game/g_main.c;src_2.60/game/g_vote.c,needs-semantic-audit
qagame,0x2a8344,0x2e3c820,g_forcerespawn,0,0,0,1,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8360,0x2e38da0,g_inactivity,0,0,0,1,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a837c,0x2e3eb00,g_debugMove,0,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8398,0x2e4a6e0,g_debugDamage,0,512,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a83b4,0x2e38380,g_debugAlloc,0,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a83d0,0x2e3fd00,g_debugBullets,0,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a83ec,0x2e396a0,voteFlags,0,324,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_vote.c,needs-semantic-audit
qagame,0x2a8408,0x2e39a00,g_complaintlimit,6,1,0,1,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8424,0x2e40720,g_ipcomplaintlimit,3,1,0,1,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8440,0x2e4a920,g_filtercams,0,1,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a845c,0x2e42100,g_maxlives,0,37,0,1,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8478,0x2e46b40,g_maxlivesRespawnPenalty,0,37,0,1,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8494,0x2e47e60,g_voiceChatsAllowed,4,1,0,0,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a84b0,0x2e4b580,g_alliedmaxlives,0,36,0,1,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a84cc,0x2e4d980,g_axismaxlives,0,36,0,1,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a84e8,0x2e4ce40,g_fastres,0,1,0,1,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8504,0x2e42340,g_enforcemaxlives,1,1,0,1,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8520,0x2e44080,developer,0,256,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a853c,0x2e45040,g_userAim,1,512,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8558,0x2e44740,pmove_fixed,0,8,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8574,0x2e47320,pmove_msec,8,8,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8590,0x2e44bc0,g_scriptName,,512,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_script.c;src_2.60/game/g_script_actions.c,needs-semantic-audit
qagame,0x2a85ac,0x2e4b6a0,g_antilag,1,4,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_vote.c,needs-semantic-audit
qagame,0x2a85c8,0x0,Players_Axis,,64,0,0,0,,no-literal-source-mention
qagame,0x2a85e4,0x0,Players_Allies,,64,0,0,0,,no-literal-source-mention
qagame,0x2a8600,0x0,P,,64,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_session.c,needs-semantic-audit
qagame,0x2a861c,0x0,campaign_maps,,64,0,0,0,,no-literal-source-mention
qagame,0x2a8638,0x0,C,,64,0,0,0,src_2.60/game/bg_classes.c;src_2.60/game/g_cmds.c;src_2.60/game/g_cmds_ext.c;src_2.60/game/nitmod_skills.c,needs-semantic-audit
qagame,0x2a8654,0x2e3e440,refereePassword,,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8670,0x2e3d5a0,g_spectatorInactivity,0,0,0,1,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a868c,0x2e4daa0,g_inactivityOptions,0,0,0,1,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a86a8,0x2e49720,match_latejoin,1,0,0,0,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a86c4,0x2e426a0,match_minplayers,4,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a86e0,0x2e48ac0,match_mutespecs,0,0,0,0,1,src_2.60/game/g_config.c;src_2.60/game/g_main.c;src_2.60/game/g_vote.c,needs-semantic-audit
qagame,0x2a86fc,0x2e3dd80,match_readypercent,100,0,0,0,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8718,0x2e3bce0,match_timeoutcount,3,0,0,0,1,src_2.60/game/g_config.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8734,0x2e3bbc0,match_timeoutlength,180,0,0,0,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8750,0x2e49060,match_warmupDamage,1,0,0,0,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a876c,0x2e4bc40,server_autoconfig,0,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8788,0x2e438a0,server_motd0,^7N^1!^7tmod,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a87a4,0x2e3e0e0,server_motd1,,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a87c0,0x2e37f00,server_motd2,,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a87dc,0x2e4a4a0,server_motd3,,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a87f8,0x2e42460,server_motd4,,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8814,0x2e3cb80,server_motd5,,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8830,0x2e36f40,server_motd6,,0,0,0,0,,no-literal-source-mention
qagame,0x2a884c,0x2e4e4c0,team_panzerRestriction,0,0,0,0,0,src_2.60/game/g_nitmod_weapon_config.c,needs-semantic-audit
qagame,0x2a8868,0x2e46d80,team_maxPanzers,-1,0,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_nitmod_weapon_config.c,needs-semantic-audit
qagame,0x2a8884,0x2e3b3e0,team_maxMG42s,-1,0,0,0,0,src_2.60/game/g_nitmod_weapon_config.c,needs-semantic-audit
qagame,0x2a88a0,0x2e373c0,team_maxFlamers,-1,0,0,0,0,src_2.60/game/g_nitmod_weapon_config.c,needs-semantic-audit
qagame,0x2a88bc,0x2e3f520,team_maxMortars,-1,0,0,0,0,src_2.60/game/g_nitmod_weapon_config.c,needs-semantic-audit
qagame,0x2a88d8,0x2e48d00,team_maxriflegrenades,-1,0,0,0,0,src_2.60/game/g_nitmod_weapon_config.c,needs-semantic-audit
qagame,0x2a88f4,0x2e4ac80,team_maxSoldiers,-1,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8910,0x2e3af60,team_maxMedics,-1,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a892c,0x2e48760,team_maxEngineers,-1,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8948,0x2e4afe0,team_maxFieldops,-1,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8964,0x2e481c0,team_maxCovertops,-1,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8980,0x2e441a0,team_maxplayers,0,0,0,0,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a899c,0x2e47680,team_nocontrols,1,0,0,0,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a89b8,0x2e49cc0,vote_allow_comp,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a89d4,0x2e43e40,vote_allow_gametype,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a89f0,0x2e3bf20,vote_allow_kick,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8a0c,0x2e36d00,vote_allow_map,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8a28,0x2e4ada0,vote_allow_matchreset,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8a44,0x2e38a40,vote_allow_mutespecs,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8a60,0x2e37cc0,vote_allow_nextmap,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8a7c,0x2e37ba0,vote_allow_pub,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8a98,0x2e41a40,vote_allow_referee,0,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8ab4,0x2e46a20,vote_allow_shuffleteams,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a8ad0,0x2e4cc00,vote_allow_shuffleteams_norestart,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a8aec,0x2e4be80,vote_allow_swapteams,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8b08,0x2e3e8c0,vote_allow_swapteamsrestart,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a8b24,0x2e404e0,vote_allow_friendlyfire,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8b40,0x2e37720,vote_allow_timelimit,0,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8b5c,0x2e3aae0,vote_allow_warmupdamage,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8b78,0x2e3a300,vote_allow_antilag,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8b94,0x2e39fa0,vote_allow_balancedteams,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8bb0,0x2e470e0,vote_allow_muting,1,0,0,0,0,src_2.60/game/bg_misc.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8bcc,0x2e374e0,vote_allow_surrender,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a8be8,0x2e3b080,vote_allow_restartcampaign,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a8c04,0x2e3b980,vote_allow_nextcampaign,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a8c20,0x2e3f2e0,vote_allow_poll,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a8c3c,0x2e47200,vote_allow_maprestart,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a8c58,0x2e46fc0,vote_limit,3,0,0,0,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8c74,0x2e38ec0,vote_percent,50,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8c90,0x2e45b80,z_serverflags,0,0,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_match.c,needs-semantic-audit
qagame,0x2a8cac,0x2e44980,g_debugConstruct,0,512,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8cc8,0x2da0b20,g_scriptDebug,0,512,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_script.c,needs-semantic-audit
qagame,0x2a8ce4,0x2e39580,g_scriptDebugLevel,0,512,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_script_actions.c,needs-semantic-audit
qagame,0x2a8d00,0x2e45ca0,g_movespeed,76,512,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8d1c,0x2e40180,g_lms_teamForceBalance,1,1,0,0,0,src_2.60/game/g_config.c;src_2.60/game/g_main.c;src_2.60/game/g_vote.c,needs-semantic-audit
qagame,0x2a8d38,0x2e49180,g_lms_roundlimit,3,1,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8d54,0x2e3f0a0,g_lms_matchlimit,2,1,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8d70,0x2e3db40,g_lms_currentMatch,0,64,0,0,1,src_2.60/game/g_main.c;src_2.60/game/g_match.c,needs-semantic-audit
qagame,0x2a8d8c,0x2e3d7e0,g_lms_lockTeams,0,1,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8da8,0x2e385c0,g_lms_followTeamOnly,1,1,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8dc4,0x2e443e0,g_axiswins,0,64,0,0,1,src_2.60/game/g_main.c;src_2.60/game/g_match.c,needs-semantic-audit
qagame,0x2a8de0,0x2e48520,g_alliedwins,0,64,0,0,1,src_2.60/game/g_main.c;src_2.60/game/g_match.c,needs-semantic-audit
qagame,0x2a8dfc,0x2e372a0,g_axismapxp,0,64,0,0,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8e18,0x2e48e20,g_alliedmapxp,0,64,0,0,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8e34,0x2e3ee60,g_oldCampaign,,64,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_svcmds.c;src_2.60/game/g_utils.c,needs-semantic-audit
qagame,0x2a8e50,0x2e415c0,g_currentCampaign,,2112,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_svcmds.c;src_2.60/game/g_utils.c,needs-semantic-audit
qagame,0x2a8e6c,0x2e47d40,g_currentCampaignMap,0,2112,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_svcmds.c;src_2.60/game/g_utils.c,needs-semantic-audit
qagame,0x2a8e88,0x2e37840,g_debugSkills,0,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8ea4,0x2e3f760,g_heavyWeaponRestriction,100,5,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_nitmod_weapon_config.c,needs-semantic-audit
qagame,0x2a8ec0,0x2e39e80,g_autoFireteams,1,1,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8edc,0x2e37de0,nextmap,,256,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_vote.c,needs-semantic-audit
qagame,0x2a8ef8,0x2e4c0c0,nextcampaign,,256,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_vote.c,needs-semantic-audit
qagame,0x2a8f14,0x2e4e040,g_disableComplaints,0,1,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8f30,0x2e493c0,g_playDead,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a8f4c,0x2e48880,g_shove,80,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8f68,0x2e3da20,g_dragCorpse,1,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8f84,0x2e41140,g_classChange,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a8fa0,0x2e4d500,g_forceLimboHealth,75,0,0,0,0,,no-literal-source-mention
qagame,0x2a8fbc,0x2e3c5e0,g_privateMessages,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a8fd8,0x2e3b1a0,g_XPSave,15,0,0,0,0,,no-literal-source-mention
qagame,0x2a8ff4,0x2e431e0,g_XPSaveMaxAge,86400,0,0,0,0,,no-literal-source-mention
qagame,0x2a9010,0x2e397c0,g_fieldOps,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a902c,0x2e4a260,g_goomba,10,0,0,0,0,,no-literal-source-mention
qagame,0x2a9048,0x2e3f880,g_spawnInvul,3,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a9064,0x2e39220,g_teamChangeKills,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a9080,0x2e47f80,g_logAdmin,,0,0,0,0,,no-literal-source-mention
qagame,0x2a909c,0x2e47b00,team_maxLandmines,10,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a90b8,0x2e4a140,g_mapConfigs,,0,0,0,0,,no-literal-source-mention
qagame,0x2a90d4,0x2e40060,g_customConfig,,0,0,0,0,,no-literal-source-mention
qagame,0x2a90f0,0x2e3cee0,g_dropHealth,0,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a910c,0x2e45dc0,g_dropAmmo,0,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a9128,0x2e4aec0,g_intermissionTime,60,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a9144,0x2e49a80,g_intermissionReadyPercent,100,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a9160,0x2e39460,g_defaultMute,3600,0,0,0,0,,no-literal-source-mention
qagame,0x2a917c,0x2e480a0,g_debugHitboxes,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a9198,0x2e3a660,g_debugPlayerHitboxes,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a91b4,0x2e37960,g_voting,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a91d0,0x2e4d080,g_moverScale,1.0,0,0,0,0,,no-literal-source-mention
qagame,0x2a91ec,0x2e49f00,g_ammoCabinetTime,60000,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a9208,0x2e489a0,g_healthCabinetTime,10000,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a9224,0x2e48640,g_maxWarp,4,0,0,0,0,,no-literal-source-mention
qagame,0x2a9240,0x2e41ec0,g_antiwarp,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a925c,0x2e38260,g_goombaFlags,25,0,0,0,0,,no-literal-source-mention
qagame,0x2a9278,0x2e41020,g_shoveNoZ,0,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a9294,0x2e4dce0,g_mapScriptDirectory,,0,0,0,0,,no-literal-source-mention
qagame,0x2a92b0,0x2e3c700,g_campaignFile,,0,0,0,0,,no-literal-source-mention
qagame,0x2a92cc,0x2e38fe0,g_fear,2000,0,0,0,0,,no-literal-source-mention
qagame,0x2a92e8,0x2e40de0,g_shortcuts,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a9304,0x2e3a8a0,g_XPDecay,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a9320,0x2e45280,g_XPDecayRate,0.0,0,0,0,0,,no-literal-source-mention
qagame,0x2a933c,0x2e3e320,g_XPDecayFloor,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a9358,0x2e40f00,g_censor,,0,0,0,0,,no-literal-source-mention
qagame,0x2a9374,0x2e4df20,g_censorNames,,0,0,0,0,,no-literal-source-mention
qagame,0x2a9390,0x2e40600,g_censorPenalty,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a93ac,0x2e38c80,g_censorMuteTime,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a93c8,0x2e3d000,g_maxXP,-1,0,0,0,0,,no-literal-source-mention
qagame,0x2a93e4,0x2e3ca60,g_slashKill,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a9400,0x2e45a60,skill_soldier,20 50 90 140 200,0,0,0,0,,no-literal-source-mention
qagame,0x2a941c,0x2e4a380,skill_medic,20 50 90 140 200,0,0,0,0,,no-literal-source-mention
qagame,0x2a9438,0x2e43d20,skill_engineer,20 50 90 140 200,0,0,0,0,,no-literal-source-mention
qagame,0x2a9454,0x2e46ea0,skill_fieldops,20 50 90 140 200,0,0,0,0,,no-literal-source-mention
qagame,0x2a9470,0x2e479e0,skill_covertops,20 50 90 140 200,0,0,0,0,,no-literal-source-mention
qagame,0x2a948c,0x2e416e0,skill_battlesense,20 50 90 140 200,0,0,0,0,,no-literal-source-mention
qagame,0x2a94a8,0x2e38b60,skill_lightweapons,20 50 90 140 200,0,0,0,0,,no-literal-source-mention
qagame,0x2a94c4,0x2e44ce0,sv_fps,20,8,0,0,0,src_2.60/game/g_antilag.c;src_2.60/game/g_config.c,needs-semantic-audit
qagame,0x2a94e0,0x2e3b500,g_truePing,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a94fc,0x2e4c9c0,g_skipCorrection,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a9518,0x2e403c0,sv_privateClients,0,8,0,0,0,src_2.60/game/g_active.c,needs-semantic-audit
qagame,0x2a9534,0x2e3c940,g_teamDamageRestriction,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a9550,0x2e4d620,g_minHits,6,0,0,0,0,,no-literal-source-mention
qagame,0x2a956c,0x2e494e0,g_autoTempBan,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a9588,0x2e439c0,g_autoTempBanTime,1800,0,0,0,0,,no-literal-source-mention
qagame,0x2a95a4,0x2e3ae40,g_poison,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a95c0,0x2e3e7a0,g_drawAttackerHP,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a95dc,0x2e44860,g_medics,0,0,0,0,0,src_2.60/game/g_nitmod_weapon_config.c,needs-semantic-audit
qagame,0x2a95f8,0x2e3d900,g_msgs,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a9614,0x2e46240,g_msgpos,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a9630,0x2e38140,team_airstrikeTime,10,0,0,0,0,,no-literal-source-mention
qagame,0x2a964c,0x2e42fa0,team_artyTime,10,0,0,0,0,,no-literal-source-mention
qagame,0x2a9668,0x2e37a80,g_constructiblexpsharing,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a9684,0x2e45820,g_asblock,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a96a0,0x2e39340,g_canisterKick,0,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a96bc,0x2e4ba00,g_canisterKickOwner,0,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a96d8,0x2e4c1e0,mod_version,2.3.5,68,0,0,0,,no-literal-source-mention
qagame,0x2a96f4,0x2e4c1e0,mod_build,linux-i386,68,0,0,0,,no-literal-source-mention
qagame,0x2a9710,0x2e49840,mod_url,etmods.net,68,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a972c,0x2e49600,g_doubleJump,0,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a9748,0x2e43660,g_DJHeight,1.4,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a9764,0x2e3c040,g_maxLevelLightWeapons,6,0,0,0,0,,no-literal-source-mention
qagame,0x2a9780,0x2e48be0,g_maxLevelBattleSense,6,0,0,0,0,,no-literal-source-mention
qagame,0x2a979c,0x2e43540,g_maxLevelSoldier,6,0,0,0,0,,no-literal-source-mention
qagame,0x2a97b8,0x2e455e0,g_maxLevelMedic,6,0,0,0,0,,no-literal-source-mention
qagame,0x2a97d4,0x2e4bfa0,g_maxLevelEngineer,6,0,0,0,0,,no-literal-source-mention
qagame,0x2a97f0,0x2e477a0,g_maxLevelFieldOp,6,0,0,0,0,,no-literal-source-mention
qagame,0x2a980c,0x2e41380,g_maxLevelCovertOp,6,0,0,0,0,,no-literal-source-mention
qagame,0x2a9828,0x2e386e0,g_weaponItems,1,0,0,0,0,,no-literal-source-mention
qagame,0x2a9844,0x2e36be0,g_rockets,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a9860,0x2e40cc0,g_skills,0,0,0,0,0,,no-literal-source-mention
qagame,0x2a987c,0x2e414a0,g_missileCams,0,0,0,0,0,,no-literal-source-mention
